date,cash,positions_value,total_equity,num_positions
2021-11-07,99998.96967939794,0.0,99998.96967939794,0
2021-11-08,99998.96967939794,0.0,99998.96967939794,0
2021-11-09,99998.96967939794,0.0,99998.96967939794,0
2021-11-10,99998.96967939794,0.0,99998.96967939794,0
2021-11-11,99998.96967939794,0.0,99998.96967939794,0
2021-11-12,99998.96967939794,0.0,99998.96967939794,0
2021-11-13,99998.96967939794,0.0,99998.96967939794,0
2021-11-14,99998.96967939794,0.0,99998.96967939794,0
2021-11-15,99998.96967939794,0.0,99998.96967939794,0
2021-11-16,99998.96967939794,0.0,99998.96967939794,0
2021-11-17,99998.96967939794,0.0,99998.96967939794,0
2021-11-18,99998.96967939794,0.0,99998.96967939794,0
2021-11-19,99998.96967939794,0.0,99998.96967939794,0
2021-11-20,99998.96967939794,0.0,99998.96967939794,0
2021-11-21,99998.96967939794,0.0,99998.96967939794,0
2021-11-22,99998.96967939794,0.0,99998.96967939794,0
2021-11-23,99998.96967939794,0.0,99998.96967939794,0
2021-11-24,99998.96967939794,0.0,99998.96967939794,0
2021-11-25,99998.96967939794,0.0,99998.96967939794,0
2021-11-26,99998.96967939794,0.0,99998.96967939794,0
2021-11-27,99998.96967939794,0.0,99998.96967939794,0
2021-11-28,99998.96967939794,0.0,99998.96967939794,0
2021-11-29,99998.96967939794,0.0,99998.96967939794,0
2021-11-30,99998.96967939794,0.0,99998.96967939794,0
2021-12-01,99998.96967939794,0.0,99998.96967939794,0
2021-12-02,99998.96967939794,0.0,99998.96967939794,0
2021-12-03,99998.96967939794,0.0,99998.96967939794,0
2021-12-04,99998.96967939794,0.0,99998.96967939794,0
2021-12-05,99998.96967939794,0.0,99998.96967939794,0
2021-12-06,99998.96967939794,0.0,99998.96967939794,0
2021-12-07,99998.96967939794,0.0,99998.96967939794,0
2021-12-08,99998.96967939794,0.0,99998.96967939794,0
2021-12-09,99998.96967939794,0.0,99998.96967939794,0
2021-12-10,99998.96967939794,0.0,99998.96967939794,0
2021-12-11,99998.96967939794,0.0,99998.96967939794,0
2021-12-12,99998.96967939794,0.0,99998.96967939794,0
2021-12-13,99998.96967939794,0.0,99998.96967939794,0
2021-12-14,99998.96967939794,0.0,99998.96967939794,0
2021-12-15,99998.96967939794,0.0,99998.96967939794,0
2021-12-16,99998.96967939794,0.0,99998.96967939794,0
2021-12-17,99998.96967939794,0.0,99998.96967939794,0
2021-12-18,99998.96967939794,0.0,99998.96967939794,0
2021-12-19,99998.96967939794,0.0,99998.96967939794,0
2021-12-20,99998.96967939794,0.0,99998.96967939794,0
2021-12-21,99998.96967939794,0.0,99998.96967939794,0
2021-12-22,99998.96967939794,0.0,99998.96967939794,0
2021-12-23,99998.96967939794,0.0,99998.96967939794,0
2021-12-24,99998.96967939794,0.0,99998.96967939794,0
2021-12-25,99998.96967939794,0.0,99998.96967939794,0
2021-12-26,99998.96967939794,0.0,99998.96967939794,0
2021-12-27,99998.96967939794,0.0,99998.96967939794,0
2021-12-28,99998.96967939794,0.0,99998.96967939794,0
2021-12-29,99998.96967939794,0.0,99998.96967939794,0
2021-12-30,99998.96967939794,0.0,99998.96967939794,0
2021-12-31,99998.96967939794,0.0,99998.96967939794,0
2022-01-01,99998.96967939794,0.0,99998.96967939794,0
2022-01-02,99998.96967939794,0.0,99998.96967939794,0
2022-01-03,99998.96967939794,0.0,99998.96967939794,0
2022-01-04,99998.96967939794,0.0,99998.96967939794,0
2022-01-05,99998.96967939794,0.0,99998.96967939794,0
2022-01-06,99998.96967939794,0.0,99998.96967939794,0
2022-01-07,99998.96967939794,0.0,99998.96967939794,0
2022-01-08,99998.96967939794,0.0,99998.96967939794,0
2022-01-09,99998.96967939794,0.0,99998.96967939794,0
2022-01-10,99998.96967939794,0.0,99998.96967939794,0
2022-01-11,99998.96967939794,0.0,99998.96967939794,0
2022-01-12,99998.96967939794,0.0,99998.96967939794,0
2022-01-13,99998.96967939794,0.0,99998.96967939794,0
2022-01-14,99998.96967939794,0.0,99998.96967939794,0
2022-01-15,99998.96967939794,0.0,99998.96967939794,0
2022-01-16,99998.96967939794,0.0,99998.96967939794,0
2022-01-17,99998.96967939794,0.0,99998.96967939794,0
2022-01-18,99998.96967939794,0.0,99998.96967939794,0
2022-01-19,99998.96967939794,0.0,99998.96967939794,0
2022-01-20,99998.96967939794,0.0,99998.96967939794,0
2022-01-21,99998.96967939794,0.0,99998.96967939794,0
2022-01-22,99998.96967939794,0.0,99998.96967939794,0
2022-01-23,99998.96967939794,0.0,99998.96967939794,0
2022-01-24,99998.96967939794,0.0,99998.96967939794,0
2022-01-25,99998.96967939794,0.0,99998.96967939794,0
2022-01-26,99998.96967939794,0.0,99998.96967939794,0
2022-01-27,99998.96967939794,0.0,99998.96967939794,0
2022-01-28,99998.96967939794,0.0,99998.96967939794,0
2022-01-29,99998.96967939794,0.0,99998.96967939794,0
2022-01-30,99998.96967939794,0.0,99998.96967939794,0
2022-01-31,99998.96967939794,0.0,99998.96967939794,0
2022-02-01,99998.96967939794,0.0,99998.96967939794,0
2022-02-02,99998.96967939794,0.0,99998.96967939794,0
2022-02-03,99998.96967939794,0.0,99998.96967939794,0
2022-02-04,99998.96967939794,0.0,99998.96967939794,0
2022-02-05,99998.96967939794,0.0,99998.96967939794,0
2022-02-06,99998.96967939794,0.0,99998.96967939794,0
2022-02-07,99998.96967939794,0.0,99998.96967939794,0
2022-02-08,99998.96967939794,0.0,99998.96967939794,0
2022-02-09,99998.96967939794,0.0,99998.96967939794,0
2022-02-10,99998.99496214303,0.0,99998.99496214303,1
2022-02-11,99999.02748626459,0.0,99999.02748626459,1
2022-02-12,99999.0636926082,0.0,99999.0636926082,1
2022-02-13,99999.09879026495,0.0,99999.09879026495,1
2022-02-14,99999.06516852499,0.0,99999.06516852499,1
2022-02-15,99999.1024670131,-0.006753022402789205,99999.0957139907,2
2022-02-16,99999.13409681742,0.010555080256890115,99999.14465189767,3
2022-02-17,99999.22269496234,0.0,99999.22269496234,1
2022-02-18,99999.26003141426,0.0,99999.26003141426,1
2022-02-19,99999.27499379434,0.006910299127814716,99999.28190409347,2
2022-02-20,99999.28347545529,0.0030587382181849103,99999.28653419351,3
2022-02-21,99999.32022119057,0.0,99999.32022119057,1
2022-02-22,99999.33286263148,0.0,99999.33286263148,1
2022-02-23,99999.33893089324,0.0026231673370973657,99999.34155406058,2
2022-02-24,99999.3527830686,0.0,99999.3527830686,1
2022-02-25,99999.35381591534,0.0,99999.35381591534,1
2022-02-26,99999.35453744137,0.000348106953101654,99999.35488554832,2
2022-02-27,99999.35558583,0.0001634846290126378,99999.35574931462,2
2022-02-28,99999.34975405403,0.0,99999.34975405403,1
2022-03-01,99999.35106833713,0.000527979987690761,99999.35159631711,2
2022-03-02,99999.35459182135,0.0,99999.35459182135,1
2022-03-03,99999.3560579997,0.0,99999.3560579997,1
2022-03-04,99999.35593729916,0.0,99999.35593729916,1
2022-03-05,99999.35565596097,0.0,99999.35565596097,1
2022-03-06,99999.35593464141,0.0,99999.35593464141,1
2022-03-07,99999.35595300692,0.0,99999.35595300692,0
2022-03-08,99999.35595300692,0.0,99999.35595300692,0
2022-03-09,99999.35595300692,0.0,99999.35595300692,0
2022-03-10,99999.35595300692,0.0,99999.35595300692,0
2022-03-11,99999.35595300692,0.0,99999.35595300692,0
2022-03-12,99999.35595300692,0.0,99999.35595300692,0
2022-03-13,99999.35596010624,0.0,99999.35596010624,1
2022-03-14,99999.35596344764,1.7812929930990585e-06,99999.35596522894,2
2022-03-15,99999.35596647703,2.377778010058677e-06,99999.35596885481,3
2022-03-16,99999.35597862213,0.0,99999.35597862213,1
2022-03-17,99999.3559788518,0.0,99999.3559788518,0
2022-03-18,99999.3559788518,0.0,99999.3559788518,0
2022-03-19,99999.3559788518,0.0,99999.3559788518,0
2022-03-20,99999.3559788518,0.0,99999.3559788518,0
2022-03-21,99999.3559788518,0.0,99999.3559788518,0
2022-03-22,99999.3559788518,0.0,99999.3559788518,0
2022-03-23,99999.3559788518,0.0,99999.3559788518,0
2022-03-24,99999.3559788518,0.0,99999.3559788518,0
2022-03-25,99999.35600564601,0.0,99999.35600564601,1
2022-03-26,99999.35583369987,0.0,99999.35583369987,1
2022-03-27,99999.35590246716,0.0,99999.35590246716,1
2022-03-28,99999.35594540492,0.0,99999.35594540492,1
2022-03-29,99999.35597630542,1.5824708194766424e-05,99999.35599213013,2
2022-03-30,99999.3560479135,0.0,99999.3560479135,1
2022-03-31,99999.35606264485,-1.1195589218201195e-05,99999.35605144926,2
2022-04-01,99999.35613340652,0.0,99999.35613340652,1
2022-04-02,99999.35663062744,0.0,99999.35663062744,1
2022-04-03,99999.35712807417,0.0,99999.35712807417,1
2022-04-04,99999.35736203675,0.0,99999.35736203675,1
2022-04-05,99999.35746724723,0.0,99999.35746724723,1
2022-04-06,99999.3576509303,0.0,99999.3576509303,1
2022-04-07,99999.35780353234,-4.166349491311292e-05,99999.35776186884,2
2022-04-08,99999.35796411739,-2.4986433287496357e-05,99999.35793913095,3
2022-04-09,99999.35790844468,-0.000495867745136434,99999.35741257694,3
2022-04-10,99999.3549778968,0.0,99999.3549778968,1
2022-04-11,99999.35554456359,-0.00047921918646241953,99999.3550653444,2
2022-04-12,99999.35468213174,-0.000759660896264118,99999.35392247085,2
2022-04-13,99999.35274041154,-0.00137160435964105,99999.35136880718,2
2022-04-14,99999.35374501921,-0.0009698661190111792,99999.3527751531,3
2022-04-15,99999.35618846247,0.0002334214438969035,99999.3564218839,2
2022-04-16,99999.3591604902,0.0,99999.3591604902,1
2022-04-17,99999.35597352404,0.0,99999.35597352404,0
2022-04-18,99999.35597352404,0.0,99999.35597352404,0
2022-04-19,99999.35597352404,0.0,99999.35597352404,0
2022-04-20,99999.35597352404,0.0,99999.35597352404,0
2022-04-21,99999.35597352404,0.0,99999.35597352404,0
2022-04-22,99999.35597352404,0.0,99999.35597352404,0
2022-04-23,99999.35597352404,0.0,99999.35597352404,0
2022-04-24,99999.35597352404,0.0,99999.35597352404,0
2022-04-25,99999.35597352404,0.0,99999.35597352404,0
2022-04-26,99999.35597352404,0.0,99999.35597352404,0
2022-04-27,99999.35597352404,0.0,99999.35597352404,0
2022-04-28,99999.3566351123,0.0,99999.3566351123,1
2022-04-29,99999.3573154767,-0.00014243931675430156,99999.35717303738,2
2022-04-30,99999.35809392967,-0.0015301981546051375,99999.35656373152,3
2022-05-01,99999.35885087478,-1.4481498336315829e-05,99999.35883639328,3
2022-05-02,99999.36032237964,0.0,99999.36032237964,1
2022-05-03,99999.36043241232,0.0,99999.36043241232,1
2022-05-04,99999.36069438039,0.0,99999.36069438039,1
2022-05-05,99999.36081641115,4.142370176908105e-05,99999.36085783485,2
2022-05-06,99999.36085531327,0.00012131214282902685,99999.36097662541,3
2022-05-07,99999.36119433942,0.0,99999.36119433942,1
2022-05-08,99999.36125444781,-4.677348131967526e-05,99999.36120767433,2
2022-05-09,99999.36134749296,2.2741201607686188e-05,99999.36137023415,2
2022-05-10,99999.36146219914,0.0,99999.36146219914,1
2022-05-11,99999.36112079195,0.0,99999.36112079195,1
2022-05-12,99999.3613544619,0.0,99999.3613544619,1
2022-05-13,99999.36178999854,0.0,99999.36178999854,1
2022-05-14,99999.36212182959,-8.581716194554947e-05,99999.36203601243,2
2022-05-15,99999.36245550009,-8.00233650430027e-05,99999.36237547672,3
2022-05-16,99999.36335232956,0.0,99999.36335232956,1
2022-05-17,99999.36356889088,0.0,99999.36356889088,1
2022-05-18,99999.36369912038,0.0,99999.36369912038,1
2022-05-19,99999.36404000332,0.0,99999.36404000332,1
2022-05-20,99999.3643533742,1.7239772643968108e-06,99999.36435509818,2
2022-05-21,99999.3647840235,-0.0005915878874752834,99999.36419243562,3
2022-05-22,99999.34863201724,0.0,99999.34863201724,1
2022-05-23,99999.35004246111,-0.00036002933673518747,99999.34968243177,2
2022-05-24,99999.35145987562,0.0010102828221958868,99999.35247015844,3
2022-05-25,99999.35741861204,0.0,99999.35741861204,1
2022-05-26,99999.36046956175,-0.0012180023826399114,99999.35925155938,2
2022-05-27,99999.36613980537,0.0,99999.36613980537,1
2022-05-28,99999.366449861,0.00014197153637327122,99999.36659183254,2
2022-05-29,99999.36748698624,0.0,99999.36748698624,1
2022-05-30,99999.37070707446,0.0,99999.37070707446,1
2022-05-31,99999.37391857647,-0.0014839197357146953,99999.37243465673,2
2022-06-01,99999.37676894155,-8.98310446827117e-05,99999.37667911052,3
2022-06-02,99999.38673542732,0.0,99999.38673542732,1
2022-06-03,99999.39041259426,0.0,99999.39041259426,1
2022-06-04,99999.396881877,0.0,99999.396881877,1
2022-06-05,99999.4037331435,0.0,99999.4037331435,1
2022-06-06,99999.4071222886,0.00013276517832533689,99999.40725505378,2
2022-06-07,99999.41405832909,0.0,99999.41405832909,1
2022-06-08,99999.41923454242,0.0,99999.41923454242,1
2022-06-09,99999.42465804006,0.0,99999.42465804006,1
2022-06-10,99999.42863291893,0.0,99999.42863291893,1
2022-06-11,99999.43000593084,0.0,99999.43000593084,1
2022-06-12,99999.43104199306,0.0,99999.43104199306,1
2022-06-13,99999.43176471868,0.0,99999.43176471868,1
2022-06-14,99999.43231892605,0.0,99999.43231892605,1
2022-06-15,99999.4326017445,8.946386134741158e-05,99999.43269120836,2
2022-06-16,99999.43305876551,7.970871506366178e-05,99999.43313847423,2
2022-06-17,99999.43401191394,0.0,99999.43401191394,1
2022-06-18,99999.43445856946,-0.0004946833718859889,99999.4339638861,2
2022-06-19,99999.43516154375,0.00021346031574045695,99999.43537500406,2
2022-06-20,99999.43548852523,9.453566065405669e-05,99999.43558306088,3
2022-06-21,99999.43660235705,0.0,99999.43660235705,1
2022-06-22,99999.43664166004,0.0,99999.43664166004,1
2022-06-23,99999.43665956515,7.34787271684823e-06,99999.43666691302,2
2022-06-24,99999.43669833224,0.0,99999.43669833224,1
2022-06-25,99999.43656743054,0.0,99999.43656743054,1
2022-06-26,99999.43665394526,0.0,99999.43665394526,1
2022-06-27,99999.43673124762,0.0,99999.43673124762,1
2022-06-28,99999.43688610132,0.0,99999.43688610132,1
2022-06-29,99999.43701052383,0.0,99999.43701052383,1
2022-06-30,99999.43702186157,0.0,99999.43702186157,1
2022-07-01,99999.43702704234,0.0,99999.43702704234,1
2022-07-02,99999.43703256981,0.0,99999.43703256981,1
2022-07-03,99999.4370371075,1.2560492676407703e-06,99999.43703836355,2
2022-07-04,99999.4370454175,0.0,99999.4370454175,1
2022-07-05,99999.4370459591,0.0,99999.4370459591,1
2022-07-06,99999.43704637547,0.0,99999.43704637547,1
2022-07-07,99999.43704645614,0.0,99999.43704645614,1
2022-07-08,99999.43704702455,0.0,99999.43704702455,1
2022-07-09,99999.43704751659,0.0,99999.43704751659,1
2022-07-10,99999.43703753216,0.0,99999.43703753216,1
2022-07-11,99999.43704305966,0.0,99999.43704305966,1
2022-07-12,99999.4370460928,-2.563817973472974e-06,99999.43704352899,2
2022-07-13,99999.4370536206,0.0,99999.4370536206,1
2022-07-14,99999.43698629671,0.0,99999.43698629671,1
2022-07-15,99999.43701359358,-1.392068274637973e-05,99999.4369996729,2
2022-07-16,99999.43705926934,8.88364555464759e-06,99999.43706815298,2
2022-07-17,99999.43714520898,0.0,99999.43714520898,1
2022-07-18,99999.43719457832,0.0,99999.43719457832,1
2022-07-19,99999.43721548177,-1.2775956970828943e-05,99999.43720270581,2
2022-07-20,99999.43729518123,0.0,99999.43729518123,1
2022-07-21,99999.43700286438,0.0,99999.43700286438,1
2022-07-22,99999.43183826719,0.0,99999.43183826719,1
2022-07-23,99999.43344179598,0.0,99999.43344179598,1
2022-07-24,99999.43328670805,0.0,99999.43328670805,0
2022-07-25,99999.43328670805,0.0,99999.43328670805,0
2022-07-26,99999.43328670805,0.0,99999.43328670805,0
2022-07-27,99999.43328670805,0.0,99999.43328670805,0
2022-07-28,99999.43328670805,0.0,99999.43328670805,0
2022-07-29,99999.43328670805,0.0,99999.43328670805,0
2022-07-30,99999.43328670805,0.0,99999.43328670805,0
2022-07-31,99999.43328670805,0.0,99999.43328670805,0
2022-08-01,99999.43328670805,0.0,99999.43328670805,0
2022-08-02,99999.43328670805,0.0,99999.43328670805,0
2022-08-03,99999.43328670805,0.0,99999.43328670805,0
2022-08-04,99999.43328670805,0.0,99999.43328670805,0
2022-08-05,99999.43328670805,0.0,99999.43328670805,0
2022-08-06,99999.43328670805,0.0,99999.43328670805,0
2022-08-07,99999.43328670805,0.0,99999.43328670805,0
2022-08-08,99999.43328670805,0.0,99999.43328670805,0
2022-08-09,99999.43328670805,0.0,99999.43328670805,0
2022-08-10,99999.43328670805,0.0,99999.43328670805,0
2022-08-11,99999.43328670805,0.0,99999.43328670805,0
2022-08-12,99999.43328670805,0.0,99999.43328670805,0
2022-08-13,99999.43328670805,0.0,99999.43328670805,0
2022-08-14,99999.43328670805,0.0,99999.43328670805,0
2022-08-15,99999.43328670805,0.0,99999.43328670805,0
2022-08-16,99999.4337567158,0.0,99999.4337567158,1
2022-08-17,99999.4344913732,0.0,99999.4344913732,1
2022-08-18,99999.43538740175,0.0,99999.43538740175,1
2022-08-19,99999.43626930563,0.0,99999.43626930563,1
2022-08-20,99999.43671328123,0.0,99999.43671328123,1
2022-08-21,99999.43689002076,0.0,99999.43689002076,1
2022-08-22,99999.43690477546,0.0,99999.43690477546,1
2022-08-23,99999.43693955978,0.0,99999.43693955978,1
2022-08-24,99999.43696108725,-1.07451314794032e-05,99999.43695034212,2
2022-08-25,99999.43707668339,0.0,99999.43707668339,1
2022-08-26,99999.43719939889,0.0,99999.43719939889,1
2022-08-27,99999.43604056317,0.0,99999.43604056317,1
2022-08-28,99999.43646216382,0.0,99999.43646216382,1
2022-08-29,99999.43658076157,-5.7690103564333e-05,99999.43652307146,2
2022-08-30,99999.4368915056,0.0,99999.4368915056,1
2022-08-31,99999.43711576585,-0.0001850646479358003,99999.4369307012,2
2022-09-01,99999.43732873166,-2.1773729128075024e-06,99999.43732655428,2
2022-09-02,99999.43195495772,0.0,99999.43195495772,1
2022-09-03,99999.43234815252,0.0,99999.43234815252,1
2022-09-04,99999.42471592403,0.0,99999.42471592403,1
2022-09-05,99999.41378551339,0.0,99999.41378551339,1
2022-09-06,99999.41631966775,0.0,99999.41631966775,0
2022-09-07,99999.41631966775,0.0,99999.41631966775,0
2022-09-08,99999.41631966775,0.0,99999.41631966775,0
2022-09-09,99999.41631966775,0.0,99999.41631966775,0
2022-09-10,99999.41631966775,0.0,99999.41631966775,0
2022-09-11,99999.41631966775,0.0,99999.41631966775,0
2022-09-12,99999.41631966775,0.0,99999.41631966775,0
2022-09-13,99999.41631966775,0.0,99999.41631966775,0
2022-09-14,99999.41631966775,0.0,99999.41631966775,0
2022-09-15,99999.41631966775,0.0,99999.41631966775,0
2022-09-16,99999.41631966775,0.0,99999.41631966775,0
2022-09-17,99999.41631966775,0.0,99999.41631966775,0
2022-09-18,99999.41631966775,0.0,99999.41631966775,0
2022-09-19,99999.41631966775,0.0,99999.41631966775,0
2022-09-20,99999.41631966775,0.0,99999.41631966775,0
2022-09-21,99999.41631966775,0.0,99999.41631966775,0
2022-09-22,99999.41631966775,0.0,99999.41631966775,0
2022-09-23,99999.41631966775,0.0,99999.41631966775,0
2022-09-24,99999.41631966775,0.0,99999.41631966775,0
2022-09-25,99999.41631966775,0.0,99999.41631966775,0
2022-09-26,99999.41631966775,0.0,99999.41631966775,0
2022-09-27,99999.41631966775,0.0,99999.41631966775,0
2022-09-28,99999.41631966775,0.0,99999.41631966775,0
2022-09-29,99999.41631966775,0.0,99999.41631966775,0
2022-09-30,99999.41631966775,0.0,99999.41631966775,0
2022-10-01,99999.41631966775,0.0,99999.41631966775,0
2022-10-02,99999.41631966775,0.0,99999.41631966775,0
2022-10-03,99999.41631966775,0.0,99999.41631966775,0
2022-10-04,99999.41631966775,0.0,99999.41631966775,0
2022-10-05,99999.41631966775,0.0,99999.41631966775,0
2022-10-06,99999.41635955627,0.0,99999.41635955627,1
2022-10-07,99999.41646358154,0.0,99999.41646358154,1
2022-10-08,99999.41657309813,0.0,99999.41657309813,1
2022-10-09,99999.41690572357,0.0,99999.41690572357,1
2022-10-10,99999.41728012587,-0.0002312094751528815,99999.4170489164,2
2022-10-11,99999.41874238504,0.0,99999.41874238504,1
2022-10-12,99999.41991187177,0.0,99999.41991187177,1
2022-10-13,99999.42030729275,-0.00017037237022350958,99999.42013692038,2
2022-10-14,99999.42071559596,-0.0002945894324340976,99999.42042100652,3
2022-10-15,99999.4211341473,-0.00011598043566424699,99999.42101816686,4
2022-10-16,99999.42256639453,0.0,99999.42256639453,1
2022-10-17,99999.4232692647,0.0,99999.4232692647,1
2022-10-18,99999.42369149407,0.0,99999.42369149407,1
2022-10-19,99999.42372814244,0.0,99999.42372814244,1
2022-10-20,99999.42386469032,0.0,99999.42386469032,1
2022-10-21,99999.42407718276,0.0,99999.42407718276,1
2022-10-22,99999.42421569463,0.0,99999.42421569463,1
2022-10-23,99999.42428381293,0.0,99999.42428381293,1
2022-10-24,99999.42430072732,7.183650390351867e-06,99999.42430791097,2
2022-10-25,99999.42433980663,0.0,99999.42433980663,1
2022-10-26,99999.42427449193,0.0,99999.42427449193,1
2022-10-27,99999.42433050448,0.0,99999.42433050448,1
2022-10-28,99999.42275869532,0.0,99999.42275869532,1
2022-10-29,99999.42334933019,0.0,99999.42334933019,1
2022-10-30,99999.42388496768,0.0,99999.42388496768,1
2022-10-31,99999.42420166623,-0.00010858471236952004,99999.42409308151,2
2022-11-01,99999.42544926508,0.0,99999.42544926508,1
2022-11-02,99999.42256429904,0.0,99999.42256429904,1
2022-11-03,99999.41374614411,0.0,99999.41374614411,1
2022-11-04,99999.42141079306,0.0,99999.42141079306,1
2022-11-05,99999.42882585096,0.0,99999.42882585096,1
2022-11-06,99999.43241294811,0.0,99999.43241294811,0
2022-11-07,99999.43985724752,0.0,99999.43985724752,1
2022-11-08,99999.45017029256,0.0,99999.45017029256,1
2022-11-09,99999.45311208608,0.0012639765781137448,99999.45437606265,2
2022-11-10,99999.45921252835,0.0,99999.45921252835,1
2022-11-11,99999.4615398524,0.0,99999.4615398524,1
2022-11-12,99999.46398603747,0.0,99999.46398603747,1
2022-11-13,99999.45538018439,0.0,99999.45538018439,1
2022-11-14,99999.46503038687,0.0,99999.46503038687,1
2022-11-15,99999.47898420643,0.0,99999.47898420643,1
2022-11-16,99999.4898808993,-0.004534926711598176,99999.48534597259,2
2022-11-17,99999.5054718053,0.0035555841971066484,99999.5090273895,2
2022-11-18,99999.5265528052,0.0,99999.5265528052,1
2022-11-19,99999.53692634785,0.0,99999.53692634785,1
2022-11-20,99999.53986957329,0.0,99999.53986957329,1
2022-11-21,99999.54150438418,-0.0006233362168433826,99999.54088104796,2
2022-11-22,99999.54315686422,0.00038253951110685355,99999.54353940373,3
2022-11-23,99999.5489677232,0.0,99999.5489677232,1
2022-11-24,99999.5528307296,0.0,99999.5528307296,1
2022-11-25,99999.55425190348,0.0010886011137563843,99999.5553405046,2
2022-11-26,99999.55872424033,0.0,99999.55872424033,1
2022-11-27,99999.49276052449,0.0,99999.49276052449,1
2022-11-28,99999.51005075702,0.0,99999.51005075702,1
2022-11-29,99999.4699891935,0.0,99999.4699891935,1
2022-11-30,99999.49443032459,-0.0009999902105010602,99999.49343033438,2
2022-12-01,99999.51096093783,-0.010337985788251222,99999.50062295204,3
2022-12-02,99999.45865802934,0.0,99999.45865802934,0
2022-12-03,99999.45865802934,0.0,99999.45865802934,0
2022-12-04,99999.45865802934,0.0,99999.45865802934,0
2022-12-05,99999.45865802934,0.0,99999.45865802934,0
2022-12-06,99999.45865802934,0.0,99999.45865802934,0
2022-12-07,99999.45865802934,0.0,99999.45865802934,0
2022-12-08,99999.45865802934,0.0,99999.45865802934,0
2022-12-09,99999.45865802934,0.0,99999.45865802934,0
2022-12-10,99999.45865802934,0.0,99999.45865802934,0
2022-12-11,99999.45865802934,0.0,99999.45865802934,0
2022-12-12,99999.45865802934,0.0,99999.45865802934,0
2022-12-13,99999.45865802934,0.0,99999.45865802934,0
2022-12-14,99999.45865802934,0.0,99999.45865802934,0
2022-12-15,99999.45865802934,0.0,99999.45865802934,0
2022-12-16,99999.45865802934,0.0,99999.45865802934,0
2022-12-17,99999.45865802934,0.0,99999.45865802934,0
2022-12-18,99999.45865802934,0.0,99999.45865802934,0
2022-12-19,99999.45865802934,0.0,99999.45865802934,0
2022-12-20,99999.45865802934,0.0,99999.45865802934,0
2022-12-21,99999.4652324682,0.0,99999.4652324682,1
2022-12-22,99999.47766704367,0.0,99999.47766704367,1
2022-12-23,99999.48909871007,0.0,99999.48909871007,1
2022-12-24,99999.49455350201,0.0017103995645106375,99999.49626390157,2
2022-12-25,99999.50004178355,0.002447317207993397,99999.50248910076,3
2022-12-26,99999.50834355279,0.004575313566641532,99999.51291886636,3
2022-12-27,99999.52375094898,0.0,99999.52375094898,1
2022-12-28,99999.52398130554,0.0,99999.52398130554,1
2022-12-29,99999.52408271476,0.0,99999.52408271476,1
2022-12-30,99999.52410035135,0.0,99999.52410035135,1
2022-12-31,99999.52411190888,0.0,99999.52411190888,1
2023-01-01,99999.5241154022,0.0,99999.5241154022,1
2023-01-02,99999.52401904465,0.0,99999.52401904465,1
2023-01-03,99999.52404443407,0.0,99999.52404443407,1
2023-01-04,99999.52407004847,0.0,99999.52407004847,1
2023-01-05,99999.52410779182,0.0,99999.52410779182,1
2023-01-06,99999.50246304012,0.0,99999.50246304012,1
2023-01-07,99999.51179348075,0.0,99999.51179348075,1
2023-01-08,99999.52082206421,0.0,99999.52082206421,1
2023-01-09,99999.52771620626,0.0,99999.52771620626,1
2023-01-10,99999.53242039346,-0.004250448951138353,99999.5281699445,2
2023-01-11,99999.5406386486,0.0,99999.5406386486,1
2023-01-12,99999.54355240728,-0.0027472502110478694,99999.54080515707,2
2023-01-13,99999.5452185443,-0.00047682303153982015,99999.54474172127,3
2023-01-14,99999.55453216746,0.0,99999.55453216746,1
2023-01-15,99999.55845763389,0.0008358888676427345,99999.55929352276,2
2023-01-16,99999.56661580062,0.0,99999.56661580062,1
2023-01-17,99999.57320143924,0.0,99999.57320143924,1
2023-01-18,99999.57794211822,0.0,99999.57794211822,1
2023-01-19,99999.5791044663,0.0004482082223742072,99999.57955267454,2
2023-01-20,99999.5818121178,0.0,99999.5818121178,1
2023-01-21,99999.58856461053,0.0,99999.58856461053,1
2023-01-22,99999.59454011628,0.0018754717436803708,99999.59641558802,2
2023-01-23,99999.60367652916,0.002056905542675673,99999.60573343471,2
2023-01-24,99999.61997243237,0.0,99999.61997243237,1
2023-01-25,99999.63334341816,0.0,99999.63334341816,1
2023-01-26,99999.6501034803,0.0,99999.6501034803,1
2023-01-27,99999.66657524466,0.0,99999.66657524466,1
2023-01-28,99999.68242674423,-0.01857688115390688,99999.66384986308,2
2023-01-29,99999.71713134738,0.002735661994094675,99999.71986700938,2
2023-01-30,99999.70540407613,-0.015217308148721392,99999.69018676798,2
2023-01-31,99999.7416914735,0.016508823765116858,99999.75820029726,3
2023-02-01,99999.78406178592,0.01577797148173783,99999.7998397574,3
2023-02-02,99999.82556831907,0.005072531897291465,99999.83064085097,2
2023-02-03,99999.86252663602,0.0,99999.86252663602,1
2023-02-04,99999.87753284891,0.005705687501461089,99999.88323853642,2
2023-02-05,99999.9092535656,0.0,99999.9092535656,1
2023-02-06,99999.90996775,0.0,99999.90996775,1
2023-02-07,99999.91029418103,0.0,99999.91029418103,1
2023-02-08,99999.91047455464,3.0363379525554966e-05,99999.91050491802,2
2023-02-09,99999.91089576173,0.0,99999.91089576173,1
2023-02-10,99999.91107767551,0.0,99999.91107767551,1
2023-02-11,99999.91090719774,0.0,99999.91090719774,1
